loan_id,snapshot_month,outstanding_balance,scheduled_payment,days_past_due,dpd_bucket,risk_tier,loan_status_snapshot,watch_list_flag
LN-20486,2025-09-01,989320.65,17771.59,0,Current,4,Active,N
LN-20486,2025-10-01,977864.22,17771.59,0,Current,4,Active,N
LN-20486,2025-11-01,966334.66,17771.59,72,60-89 Days,4,Active,Y
LN-20486,2025-12-01,954731.51,17771.59,75,60-89 Days,4,Active,N
LN-20486,2026-01-01,943054.28,17771.59,60,60-89 Days,4,Active,N
LN-20486,2026-02-01,931302.52,17771.59,24,1-29 Days,4,Active,N
LN-20486,2026-03-01,919475.74,17771.59,19,1-29 Days,4,Active,N
LN-20486,2026-04-01,907573.47,17771.59,42,30-59 Days,4,Active,Y
LN-20486,2026-05-01,895595.22,17771.59,43,30-59 Days,4,Active,N
LN-20486,2026-06-01,883540.51,17771.59,68,60-89 Days,4,Active,Y
LN-20486,2026-07-01,871408.85,17771.59,0,Current,4,Active,N
LN-20487,2024-12-01,120600.0,1861.13,0,Current,1,Active,N
LN-20487,2025-01-01,119511.72,1861.13,0,Current,1,Active,N
LN-20487,2025-02-01,118416.47,1861.13,0,Current,1,Active,N
LN-20487,2025-03-01,117314.19,1861.13,0,Current,1,Active,N
LN-20487,2025-04-01,116204.86,1861.13,0,Current,1,Active,N
LN-20487,2025-05-01,115088.41,1861.13,0,Current,1,Active,N
LN-20487,2025-06-01,113964.81,1861.13,0,Current,1,Active,N
LN-20487,2025-07-01,112834.01,1861.13,0,Current,1,Active,N
LN-20487,2025-08-01,111695.96,1861.13,0,Current,1,Active,N
LN-20487,2025-09-01,110550.62,1861.13,0,Current,1,Active,N
LN-20487,2025-10-01,109397.94,1861.13,0,Current,1,Active,N
LN-20487,2025-11-01,108237.87,1861.13,0,Current,1,Active,N
LN-20487,2025-12-01,107070.37,1861.13,0,Current,1,Active,N
LN-20487,2026-01-01,105895.39,1861.13,0,Current,1,Active,N
LN-20487,2026-02-01,104712.88,1861.13,0,Current,1,Active,N
LN-20487,2026-03-01,103522.79,1861.13,0,Current,1,Active,N
LN-20487,2026-04-01,102325.07,1861.13,0,Current,1,Active,N
LN-20487,2026-05-01,101119.68,1861.13,0,Current,1,Active,N
LN-20487,2026-06-01,99906.56,1861.13,0,Current,1,Active,N
LN-20487,2026-07-01,98685.67,1861.13,0,Current,1,Active,N
LN-20488,2024-08-01,1876000.0,15871.32,0,Current,1,Active,N
LN-20488,2024-09-01,1869571.21,15871.32,0,Current,1,Active,N
LN-20488,2024-10-01,1863110.06,15871.32,0,Current,1,Active,N
LN-20488,2024-11-01,1856616.39,15871.32,0,Current,1,Active,N
LN-20488,2024-12-01,1850090.04,15871.32,0,Current,1,Active,N
LN-20488,2025-01-01,1843530.83,15871.32,0,Current,1,Active,N
LN-20488,2025-02-01,1836938.61,15871.32,0,Current,1,Active,N
LN-20488,2025-03-01,1830313.21,15871.32,0,Current,1,Active,N
LN-20488,2025-04-01,1823654.47,15871.32,0,Current,1,Active,N
LN-20488,2025-05-01,1816962.2,15871.32,0,Current,1,Active,N
LN-20488,2025-06-01,1810236.26,15871.32,0,Current,1,Active,N
LN-20488,2025-07-01,1803476.45,15871.32,0,Current,1,Active,N
LN-20488,2025-08-01,1796682.63,15871.32,0,Current,1,Active,N
LN-20488,2025-09-01,1789854.61,15871.32,0,Current,1,Active,N
LN-20488,2025-10-01,1782992.22,15871.32,0,Current,1,Active,N
LN-20488,2025-11-01,1776095.29,15871.32,0,Current,1,Active,N
LN-20488,2025-12-01,1769163.64,15871.32,0,Current,1,Active,N
LN-20488,2026-01-01,1762197.11,15871.32,0,Current,1,Active,N
LN-20488,2026-02-01,1755195.51,15871.32,0,Current,1,Active,N
LN-20488,2026-03-01,1748158.67,15871.32,0,Current,1,Active,N
LN-20488,2026-04-01,1741086.41,15871.32,0,Current,1,Active,N
LN-20488,2026-05-01,1733978.56,15871.32,0,Current,1,Active,N
LN-20488,2026-06-01,1726834.93,15871.32,0,Current,1,Active,N
LN-20488,2026-07-01,1719655.34,15871.32,0,Current,1,Active,N
LN-20489,2024-08-01,691794.27,11363.34,0,Current,2,Active,N
LN-20489,2024-09-01,684783.48,11363.34,0,Current,2,Active,N
LN-20489,2024-10-01,677728.57,11363.34,0,Current,2,Active,N
LN-20489,2024-11-01,670629.28,11363.34,0,Current,2,Active,N
LN-20489,2024-12-01,663485.32,11363.34,0,Current,2,Active,N
LN-20489,2025-01-01,656296.41,11363.34,0,Current,2,Active,N
LN-20489,2025-02-01,649062.27,11363.34,0,Current,2,Active,N
LN-20489,2025-03-01,641782.62,11363.34,0,Current,2,Active,N
LN-20489,2025-04-01,634457.17,11363.34,0,Current,2,Active,N
LN-20489,2025-05-01,627085.63,11363.34,0,Current,2,Active,N
LN-20489,2025-06-01,619667.71,11363.34,0,Current,2,Active,N
LN-20489,2025-07-01,612203.11,11363.34,0,Current,2,Active,N
LN-20489,2025-08-01,604691.56,11363.34,0,Current,2,Active,N
LN-20489,2025-09-01,597132.74,11363.34,0,Current,2,Active,N
LN-20489,2025-10-01,589526.36,11363.34,0,Current,2,Active,N
LN-20489,2025-11-01,581872.13,11363.34,0,Current,2,Active,N
LN-20489,2025-12-01,574169.74,11363.34,0,Current,2,Active,N
LN-20489,2026-01-01,566418.89,11363.34,0,Current,2,Active,N
LN-20489,2026-02-01,558619.27,11363.34,0,Current,2,Active,N
LN-20489,2026-03-01,550770.58,11363.34,0,Current,2,Active,N
LN-20489,2026-04-01,542872.51,11363.34,0,Current,2,Active,N
LN-20489,2026-05-01,534924.75,11363.34,0,Current,2,Active,N
LN-20489,2026-06-01,526926.98,11363.34,0,Current,2,Active,N
LN-20489,2026-07-01,518878.9,11363.34,0,Current,2,Active,N
LN-20490,2025-03-01,732500.0,11012.47,0,Current,3,Active,N
LN-20490,2025-04-01,725687.2,11012.47,0,Current,3,Active,N
LN-20490,2025-05-01,718835.34,11012.47,0,Current,3,Active,N
LN-20490,2025-06-01,711944.19,11012.47,0,Current,3,Active,N
LN-20490,2025-07-01,705013.54,11012.47,0,Current,3,Active,N
LN-20490,2025-08-01,698043.14,11012.47,0,Current,3,Active,N
LN-20490,2025-09-01,691032.79,11012.47,0,Current,3,Active,N
LN-20490,2025-10-01,683982.24,11012.47,0,Current,3,Active,N
LN-20490,2025-11-01,676891.27,11012.47,0,Current,3,Active,N
LN-20490,2025-12-01,669759.65,11012.47,0,Current,3,Active,N
LN-20490,2026-01-01,662587.13,11012.47,0,Current,3,Active,N
LN-20490,2026-02-01,655373.5,11012.47,0,Current,3,Active,N
LN-20490,2026-03-01,648118.5,11012.47,0,Current,3,Active,N
LN-20490,2026-04-01,640821.92,11012.47,0,Current,3,Active,N
LN-20490,2026-05-01,633483.49,11012.47,0,Current,3,Active,N
LN-20490,2026-06-01,626103.0,11012.47,0,Current,3,Active,N
LN-20490,2026-07-01,618680.19,11012.47,0,Current,3,Active,N
LN-20491,2024-08-01,19086.25,130.1,36,30-59 Days,4,Active,N
LN-20491,2024-09-01,38724.04,263.97,48,30-59 Days,4,Active,N
LN-20491,2024-10-01,30516.16,208.02,52,30-59 Days,4,Active,N
LN-20491,2024-11-01,38155.08,260.09,42,30-59 Days,4,Active,N
LN-20491,2024-12-01,22854.29,155.79,141,90+ Days,4,Active,Y
LN-20491,2025-01-01,35236.13,240.19,224,90+ Days,4,Active,N
LN-20491,2025-02-01,34584.38,235.75,182,90+ Days,4,Active,N
LN-20491,2025-03-01,45450.51,309.82,214,90+ Days,4,Active,N
LN-20491,2025-04-01,52911.93,360.68,180,90+ Days,4,Active,N
LN-20491,2025-05-01,52207.12,355.88,69,60-89 Days,4,Active,N
LN-20491,2025-06-01,46396.26,316.27,64,60-89 Days,4,Active,N
LN-20491,2025-07-01,31846.9,217.09,60,60-89 Days,4,Active,N
LN-20491,2025-08-01,30724.69,209.44,88,60-89 Days,4,Active,N
LN-20491,2025-09-01,51207.98,349.07,185,90+ Days,4,Delinquent - Default Pending,Y
LN-20492,2024-08-01,941694.76,12250.18,0,Current,4,Active,N
LN-20492,2024-09-01,935039.81,12250.18,0,Current,4,Active,N
LN-20492,2024-10-01,928345.33,12250.18,0,Current,4,Active,N
LN-20492,2024-11-01,921611.07,12250.18,26,1-29 Days,4,Active,Y
LN-20492,2024-12-01,914836.79,12250.18,11,1-29 Days,4,Active,N
LN-20492,2025-01-01,908022.27,12250.18,28,1-29 Days,4,Active,N
LN-20492,2025-02-01,901167.26,12250.18,14,1-29 Days,4,Active,N
LN-20492,2025-03-01,894271.51,12250.18,0,Current,4,Active,N
LN-20492,2025-04-01,887334.8,12250.18,0,Current,4,Active,N
LN-20492,2025-05-01,880356.87,12250.18,0,Current,4,Active,N
LN-20492,2025-06-01,873337.48,12250.18,0,Current,4,Active,N
LN-20492,2025-07-01,866276.38,12250.18,0,Current,4,Active,N
LN-20492,2025-08-01,859173.32,12250.18,32,30-59 Days,4,Active,Y
LN-20492,2025-09-01,852028.07,12250.18,0,Current,4,Active,N
LN-20492,2025-10-01,844840.35,12250.18,60,60-89 Days,4,Active,Y
LN-20492,2025-11-01,837609.93,12250.18,49,30-59 Days,4,Active,N
LN-20492,2025-12-01,830336.55,12250.18,0,Current,4,Active,N
LN-20492,2026-01-01,823019.96,12250.18,0,Current,4,Active,N
LN-20492,2026-02-01,815659.89,12250.18,0,Current,4,Active,N
LN-20492,2026-03-01,808256.09,12250.18,0,Current,4,Active,N
LN-20492,2026-04-01,800808.3,12250.18,0,Current,4,Active,N
LN-20492,2026-05-01,793316.26,12250.18,0,Current,4,Active,N
LN-20492,2026-06-01,785779.7,12250.18,0,Current,4,Active,N
LN-20492,2026-07-01,778198.36,12250.18,0,Current,4,Active,N
LN-20493,2024-08-01,242816.14,9286.31,0,Current,1,Active,N
LN-20493,2024-09-01,235239.67,9286.31,0,Current,1,Active,N
LN-20493,2024-10-01,227609.84,9286.31,0,Current,1,Active,N
LN-20493,2024-11-01,219926.29,9286.31,0,Current,1,Active,N
LN-20493,2024-12-01,212188.63,9286.31,0,Current,1,Active,N
LN-20493,2025-01-01,204396.48,9286.31,0,Current,1,Active,N
LN-20493,2025-02-01,196549.47,9286.31,0,Current,1,Active,N
LN-20493,2025-03-01,188647.2,9286.31,0,Current,1,Active,N
LN-20493,2025-04-01,180689.28,9286.31,0,Current,1,Active,N
LN-20493,2025-05-01,172675.33,9286.31,0,Current,1,Active,N
LN-20493,2025-06-01,164604.95,9286.31,0,Current,1,Active,N
LN-20493,2025-07-01,156477.74,9286.31,0,Current,1,Active,N
LN-20493,2025-08-01,148293.3,9286.31,0,Current,1,Active,N
LN-20493,2025-09-01,140051.22,9286.31,0,Current,1,Active,N
LN-20493,2025-10-01,131751.11,9286.31,0,Current,1,Active,N
LN-20493,2025-11-01,123392.55,9286.31,0,Current,1,Active,N
LN-20493,2025-12-01,114975.13,9286.31,0,Current,1,Active,N
LN-20493,2026-01-01,106498.45,9286.31,0,Current,1,Active,N
LN-20493,2026-02-01,97962.07,9286.31,0,Current,1,Active,N
LN-20493,2026-03-01,89365.58,9286.31,0,Current,1,Active,N
LN-20493,2026-04-01,80708.55,9286.31,0,Current,1,Active,N
LN-20493,2026-05-01,71990.57,9286.31,0,Current,1,Active,N
LN-20493,2026-06-01,63211.2,9286.31,0,Current,1,Active,N
LN-20493,2026-07-01,54370.01,9286.31,0,Current,1,Active,N
LN-20494,2024-08-01,33756.08,6871.52,0,Current,1,Active,N
LN-20494,2024-09-01,27084.28,6871.52,0,Current,1,Active,N
LN-20494,2024-10-01,20373.01,6871.52,0,Current,1,Active,N
LN-20494,2024-11-01,13622.03,6871.52,0,Current,1,Active,N
LN-20494,2024-12-01,6831.1,6871.52,0,Current,1,Active,N
LN-20495,2024-08-01,772971.92,14367.94,0,Current,3,Active,N
LN-20495,2024-09-01,762868.21,14367.94,73,60-89 Days,4,Active,Y
LN-20495,2024-10-01,752708.75,14367.94,70,60-89 Days,4,Active,N
LN-20495,2024-11-01,742493.25,14367.94,0,Current,3,Active,N
LN-20495,2024-12-01,732221.39,14367.94,0,Current,3,Active,N
LN-20495,2025-01-01,721892.87,14367.94,0,Current,3,Active,N
LN-20495,2025-02-01,711507.37,14367.94,0,Current,3,Active,N
LN-20495,2025-03-01,701064.57,14367.94,0,Current,3,Active,N
LN-20495,2025-04-01,690564.17,14367.94,0,Current,3,Active,N
LN-20495,2025-05-01,680005.83,14367.94,0,Current,3,Active,N
LN-20495,2025-06-01,669389.25,14367.94,0,Current,3,Active,N
LN-20495,2025-07-01,658714.11,14367.94,0,Current,3,Active,N
LN-20495,2025-08-01,647980.07,14367.94,0,Current,3,Active,N
LN-20495,2025-09-01,637186.81,14367.94,0,Current,3,Active,N
LN-20495,2025-10-01,626334.02,14367.94,0,Current,3,Active,N
LN-20495,2025-11-01,615421.35,14367.94,0,Current,3,Active,N
LN-20495,2025-12-01,604448.48,14367.94,0,Current,3,Active,N
LN-20495,2026-01-01,593415.07,14367.94,0,Current,3,Active,N
LN-20495,2026-02-01,582320.8,14367.94,0,Current,3,Active,N
LN-20495,2026-03-01,571165.33,14367.94,0,Current,3,Active,N
LN-20495,2026-04-01,559948.31,14367.94,0,Current,3,Active,N
LN-20495,2026-05-01,548669.41,14367.94,29,1-29 Days,3,Active,Y
LN-20495,2026-06-01,537328.29,14367.94,28,1-29 Days,3,Active,N
LN-20495,2026-07-01,525924.61,14367.94,4,1-29 Days,3,Active,N
LN-20496,2024-08-01,241223.4,4519.2,0,Current,1,Active,N
LN-20496,2024-09-01,238197.77,4519.2,0,Current,1,Active,N
LN-20496,2024-10-01,235153.42,4519.2,0,Current,1,Active,N
LN-20496,2024-11-01,232090.21,4519.2,0,Current,1,Active,N
LN-20496,2024-12-01,229008.04,4519.2,0,Current,1,Active,N
LN-20496,2025-01-01,225906.78,4519.2,0,Current,1,Active,N
LN-20496,2025-02-01,222786.32,4519.2,0,Current,1,Active,N
LN-20496,2025-03-01,219646.54,4519.2,0,Current,1,Active,N
LN-20496,2025-04-01,216487.33,4519.2,0,Current,1,Active,N
LN-20496,2025-05-01,213308.54,4519.2,0,Current,1,Active,N
LN-20496,2025-06-01,210110.08,4519.2,0,Current,1,Active,N
LN-20496,2025-07-01,206891.82,4519.2,0,Current,1,Active,N
LN-20496,2025-08-01,203653.62,4519.2,0,Current,1,Active,N
LN-20496,2025-09-01,200395.38,4519.2,0,Current,1,Active,N
LN-20496,2025-10-01,197116.97,4519.2,0,Current,1,Active,N
LN-20496,2025-11-01,193818.25,4519.2,0,Current,1,Active,N
LN-20496,2025-12-01,190499.11,4519.2,0,Current,1,Active,N
LN-20496,2026-01-01,187159.42,4519.2,0,Current,1,Active,N
LN-20496,2026-02-01,183799.05,4519.2,0,Current,1,Active,N
LN-20496,2026-03-01,180417.88,4519.2,0,Current,1,Active,N
LN-20496,2026-04-01,177015.76,4519.2,0,Current,1,Active,N
LN-20496,2026-05-01,173592.59,4519.2,0,Current,1,Active,N
LN-20496,2026-06-01,170148.22,4519.2,0,Current,1,Active,N
LN-20496,2026-07-01,166682.52,4519.2,0,Current,1,Active,N
LN-20497,2026-03-01,877700.0,13701.89,0,Current,1,Active,N
LN-20497,2026-04-01,869886.01,13701.89,0,Current,1,Active,N
LN-20497,2026-05-01,862019.6,13701.89,0,Current,1,Active,N
LN-20497,2026-06-01,854100.42,13701.89,0,Current,1,Active,N
LN-20497,2026-07-01,846128.12,13701.89,0,Current,1,Active,N
LN-20498,2024-11-01,146628.79,976.3,0,Current,2,Active,N
LN-20498,2024-12-01,165109.65,1099.36,0,Current,2,Active,N
LN-20498,2025-01-01,181440.25,1208.09,0,Current,2,Active,N
LN-20498,2025-02-01,175078.3,1165.73,0,Current,2,Active,N
LN-20498,2025-03-01,240470.97,1601.14,0,Current,2,Active,N
LN-20498,2025-04-01,295578.28,1968.06,0,Current,2,Active,N
LN-20498,2025-05-01,301960.87,2010.56,0,Current,2,Active,N
LN-20498,2025-06-01,337223.12,2245.34,0,Current,2,Active,N
LN-20498,2025-07-01,154180.29,1026.58,0,Current,2,Active,N
LN-20498,2025-08-01,166200.67,1106.62,0,Current,2,Active,N
LN-20498,2025-09-01,236147.89,1572.35,0,Current,2,Active,N
LN-20498,2025-10-01,115148.39,766.7,0,Current,2,Active,N
LN-20498,2025-11-01,52320.0,348.36,0,Current,2,Active,N
LN-20498,2025-12-01,117013.3,779.11,0,Current,2,Active,N
LN-20498,2026-01-01,166892.62,1111.23,0,Current,2,Active,N
LN-20498,2026-02-01,167322.98,1114.09,0,Current,2,Active,N
LN-20498,2026-03-01,230131.85,1532.29,0,Current,2,Active,N
LN-20498,2026-04-01,245920.68,1637.42,0,Current,2,Active,N
LN-20498,2026-05-01,267624.86,1781.94,0,Current,2,Active,N
LN-20498,2026-06-01,234012.93,1558.14,0,Current,2,Active,N
LN-20498,2026-07-01,216082.18,1438.75,0,Current,2,Active,N
LN-20499,2024-08-01,139225.09,995.46,0,Current,1,Active,N
LN-20499,2024-09-01,106471.68,761.27,0,Current,1,Active,N
LN-20499,2024-10-01,73509.73,525.59,0,Current,1,Active,N
LN-20499,2024-11-01,91396.19,653.48,0,Current,1,Active,N
LN-20499,2024-12-01,59151.91,422.94,0,Current,1,Active,N
LN-20499,2025-01-01,163181.77,1166.75,0,Current,1,Active,N
LN-20499,2025-02-01,165546.59,1183.66,0,Current,1,Active,N
LN-20499,2025-03-01,211704.93,1513.69,0,Current,1,Active,N
LN-20499,2025-04-01,150160.63,1073.65,0,Current,1,Active,N
LN-20499,2025-05-01,180580.0,1291.15,0,Current,1,Active,N
LN-20499,2025-06-01,199640.63,1427.43,0,Current,1,Active,N
LN-20499,2025-07-01,151586.61,1083.84,0,Current,1,Active,N
LN-20499,2025-08-01,133796.04,956.64,0,Current,1,Active,N
LN-20499,2025-09-01,130948.53,936.28,0,Current,1,Active,N
LN-20499,2025-10-01,112634.42,805.34,0,Current,1,Active,N
LN-20499,2025-11-01,133193.28,952.33,0,Current,1,Active,N
LN-20499,2025-12-01,52927.97,378.43,0,Current,1,Active,N
LN-20499,2026-01-01,104507.96,747.23,0,Current,1,Active,N
LN-20499,2026-02-01,130894.49,935.9,0,Current,1,Active,N
LN-20499,2026-03-01,204387.44,1461.37,0,Current,1,Active,N
LN-20499,2026-04-01,188933.08,1350.87,0,Current,1,Active,N
LN-20499,2026-05-01,147502.55,1054.64,0,Current,1,Active,N
LN-20499,2026-06-01,155425.57,1111.29,0,Current,1,Active,N
LN-20499,2026-07-01,96005.48,686.44,0,Current,1,Active,N
LN-20500,2024-08-01,637208.2,8445.66,0,Current,1,Active,N
LN-20500,2024-09-01,631953.89,8445.66,0,Current,1,Active,N
LN-20500,2024-10-01,626673.27,8445.66,0,Current,1,Active,N
LN-20500,2024-11-01,621366.2,8445.66,0,Current,1,Active,N
LN-20500,2024-12-01,616032.55,8445.66,0,Current,1,Active,N
LN-20500,2025-01-01,610672.18,8445.66,0,Current,1,Active,N
LN-20500,2025-02-01,605284.97,8445.66,0,Current,1,Active,N
LN-20500,2025-03-01,599870.78,8445.66,0,Current,1,Active,N
LN-20500,2025-04-01,594429.47,8445.66,0,Current,1,Active,N
LN-20500,2025-05-01,588960.91,8445.66,0,Current,1,Active,N
LN-20500,2025-06-01,583464.96,8445.66,0,Current,1,Active,N
LN-20500,2025-07-01,577941.49,8445.66,0,Current,1,Active,N
LN-20500,2025-08-01,572390.35,8445.66,0,Current,1,Active,N
LN-20500,2025-09-01,566811.41,8445.66,0,Current,1,Active,N
LN-20500,2025-10-01,561204.53,8445.66,0,Current,1,Active,N
LN-20500,2025-11-01,555569.57,8445.66,0,Current,1,Active,N
LN-20500,2025-12-01,549906.39,8445.66,0,Current,1,Active,N
LN-20500,2026-01-01,544214.84,8445.66,13,1-29 Days,1,Active,Y
LN-20500,2026-02-01,538494.79,8445.66,10,1-29 Days,1,Active,N
LN-20500,2026-03-01,532746.09,8445.66,7,1-29 Days,1,Active,N
LN-20500,2026-04-01,526968.6,8445.66,22,1-29 Days,1,Active,N
LN-20500,2026-05-01,521162.18,8445.66,5,1-29 Days,1,Active,N
LN-20500,2026-06-01,515326.67,8445.66,18,1-29 Days,1,Active,N
LN-20500,2026-07-01,509461.94,8445.66,0,Current,1,Active,N
LN-20501,2024-08-01,51880.32,313.44,0,Current,1,Active,N
LN-20501,2024-09-01,38632.77,233.41,0,Current,1,Active,N
LN-20501,2024-10-01,31314.27,189.19,0,Current,1,Active,N
LN-20501,2024-11-01,40930.16,247.29,0,Current,1,Active,N
LN-20501,2024-12-01,69789.6,421.65,0,Current,1,Active,N
LN-20501,2025-01-01,68304.71,412.67,0,Current,1,Active,N
LN-20501,2025-02-01,58951.73,356.17,0,Current,1,Active,N
LN-20501,2025-03-01,114208.83,690.01,0,Current,1,Active,N
LN-20501,2025-04-01,97600.78,589.67,0,Current,1,Active,N
LN-20501,2025-05-01,93681.68,565.99,0,Current,1,Active,N
LN-20501,2025-06-01,132790.0,802.27,0,Current,1,Active,N
LN-20501,2025-07-01,61654.28,372.49,0,Current,1,Active,N
LN-20501,2025-08-01,64458.8,389.44,0,Current,1,Active,N
LN-20501,2025-09-01,79997.68,483.32,0,Current,1,Active,N
LN-20501,2025-10-01,60638.91,366.36,0,Current,1,Active,N
LN-20501,2025-11-01,46414.74,280.42,0,Current,1,Active,N
LN-20501,2025-12-01,53043.89,320.47,0,Current,1,Active,N
LN-20501,2026-01-01,75208.88,454.39,0,Current,1,Active,N
LN-20501,2026-02-01,101720.73,614.56,0,Current,1,Active,N
LN-20501,2026-03-01,104551.37,631.66,0,Current,1,Active,N
LN-20501,2026-04-01,78450.86,473.97,0,Current,1,Active,N
LN-20501,2026-05-01,118265.85,714.52,0,Current,1,Active,N
LN-20501,2026-06-01,73772.82,445.71,0,Current,1,Active,N
LN-20501,2026-07-01,77061.9,465.58,0,Current,1,Active,N
LN-20502,2026-04-01,39868.64,289.71,0,Current,2,Active,N
LN-20502,2026-05-01,39580.86,287.62,0,Current,2,Active,N
LN-20502,2026-06-01,40639.55,295.31,0,Current,2,Active,N
LN-20502,2026-07-01,21731.41,157.91,0,Current,2,Active,N
LN-20503,2025-04-01,1142600.0,17519.88,0,Current,2,Active,N
LN-20503,2025-05-01,1132211.85,17519.88,0,Current,2,Active,N
LN-20503,2025-06-01,1121758.87,17519.88,22,1-29 Days,2,Active,Y
LN-20503,2025-07-01,1111240.64,17519.88,0,Current,2,Active,N
LN-20503,2025-08-01,1100656.75,17519.88,0,Current,2,Active,N
LN-20503,2025-09-01,1090006.81,17519.88,0,Current,2,Active,N
LN-20503,2025-10-01,1079290.4,17519.88,0,Current,2,Active,N
LN-20503,2025-11-01,1068507.09,17519.88,0,Current,2,Active,N
LN-20503,2025-12-01,1057656.48,17519.88,0,Current,2,Active,N
LN-20503,2026-01-01,1046738.14,17519.88,0,Current,2,Active,N
LN-20503,2026-02-01,1035751.66,17519.88,0,Current,2,Active,N
LN-20503,2026-03-01,1024696.6,17519.88,0,Current,2,Active,N
LN-20503,2026-04-01,1013572.54,17519.88,0,Current,2,Active,N
LN-20503,2026-05-01,1002379.05,17519.88,0,Current,2,Active,N
LN-20503,2026-06-01,991115.69,17519.88,0,Current,2,Active,N
LN-20503,2026-07-01,979782.03,17519.88,0,Current,2,Active,N
LN-20504,2024-08-01,330412.18,6828.42,0,Current,2,Active,N
LN-20504,2024-09-01,325323.93,6828.42,0,Current,2,Active,N
LN-20504,2024-10-01,320208.88,6828.42,0,Current,2,Active,N
LN-20504,2024-11-01,315066.89,6828.42,0,Current,2,Active,N
LN-20504,2024-12-01,309897.82,6828.42,0,Current,2,Active,N
LN-20504,2025-01-01,304701.52,6828.42,0,Current,2,Active,N
LN-20504,2025-02-01,299477.86,6828.42,0,Current,2,Active,N
LN-20504,2025-03-01,294226.69,6828.42,0,Current,2,Active,N
LN-20504,2025-04-01,288947.86,6828.42,0,Current,2,Active,N
LN-20504,2025-05-01,283641.23,6828.42,0,Current,2,Active,N
LN-20504,2025-06-01,278306.65,6828.42,0,Current,2,Active,N
LN-20504,2025-07-01,272943.98,6828.42,0,Current,2,Active,N
LN-20504,2025-08-01,267553.06,6828.42,0,Current,2,Active,N
LN-20504,2025-09-01,262133.75,6828.42,0,Current,2,Active,N
LN-20504,2025-10-01,256685.9,6828.42,0,Current,2,Active,N
LN-20504,2025-11-01,251209.36,6828.42,0,Current,2,Active,N
LN-20504,2025-12-01,245703.97,6828.42,0,Current,2,Active,N
LN-20504,2026-01-01,240169.59,6828.42,0,Current,2,Active,N
LN-20504,2026-02-01,234606.06,6828.42,0,Current,2,Active,N
LN-20504,2026-03-01,229013.23,6828.42,0,Current,2,Active,N
LN-20504,2026-04-01,223390.94,6828.42,0,Current,2,Active,N
LN-20504,2026-05-01,217739.05,6828.42,0,Current,2,Active,N
LN-20504,2026-06-01,212057.38,6828.42,0,Current,2,Active,N
LN-20504,2026-07-01,206345.8,6828.42,0,Current,2,Active,N
LN-20505,2025-05-01,304400.0,6056.25,7,1-29 Days,3,Active,N
LN-20505,2025-06-01,300170.15,6056.25,17,1-29 Days,3,Active,N
LN-20505,2025-07-01,295914.92,6056.25,18,1-29 Days,3,Active,N
LN-20505,2025-08-01,291634.16,6056.25,9,1-29 Days,3,Active,N
LN-20505,2025-09-01,287327.72,6056.25,11,1-29 Days,3,Active,N
LN-20505,2025-10-01,282995.43,6056.25,15,1-29 Days,3,Active,N
LN-20505,2025-11-01,278637.16,6056.25,23,1-29 Days,3,Active,N
LN-20505,2025-12-01,274252.73,6056.25,19,1-29 Days,3,Active,N
LN-20505,2026-01-01,269842.0,6056.25,0,Current,3,Active,N
LN-20505,2026-02-01,265404.8,6056.25,0,Current,3,Active,N
LN-20505,2026-03-01,260940.98,6056.25,0,Current,3,Active,N
LN-20505,2026-04-01,256450.38,6056.25,0,Current,3,Active,N
LN-20505,2026-05-01,251932.83,6056.25,0,Current,3,Active,N
LN-20505,2026-06-01,247388.18,6056.25,0,Current,3,Active,N
LN-20505,2026-07-01,242816.26,6056.25,0,Current,3,Active,N
LN-20506,2024-08-01,1299913.35,11405.83,0,Current,3,Active,N
LN-20506,2024-09-01,1294790.44,11405.83,0,Current,3,Active,N
LN-20506,2024-10-01,1289642.76,11405.83,0,Current,3,Active,N
LN-20506,2024-11-01,1284470.2,11405.83,0,Current,3,Active,N
LN-20506,2024-12-01,1279272.64,11405.83,0,Current,3,Active,N
LN-20506,2025-01-01,1274049.95,11405.83,0,Current,3,Active,N
LN-20506,2025-02-01,1268802.03,11405.83,0,Current,3,Active,N
LN-20506,2025-03-01,1263528.74,11405.83,0,Current,3,Active,N
LN-20506,2025-04-01,1258229.96,11405.83,0,Current,3,Active,N
LN-20506,2025-05-01,1252905.57,11405.83,0,Current,3,Active,N
LN-20506,2025-06-01,1247555.45,11405.83,0,Current,3,Active,N
LN-20506,2025-07-01,1242179.47,11405.83,0,Current,3,Active,N
LN-20506,2025-08-01,1236777.5,11405.83,0,Current,3,Active,N
LN-20506,2025-09-01,1231349.43,11405.83,0,Current,3,Active,N
LN-20506,2025-10-01,1225895.12,11405.83,0,Current,3,Active,N
LN-20506,2025-11-01,1220414.44,11405.83,0,Current,3,Active,N
LN-20506,2025-12-01,1214907.28,11405.83,0,Current,3,Active,N
LN-20506,2026-01-01,1209373.5,11405.83,0,Current,3,Active,N
LN-20506,2026-02-01,1203812.97,11405.83,55,30-59 Days,3,Active,Y
LN-20506,2026-03-01,1198225.57,11405.83,0,Current,3,Active,N
LN-20506,2026-04-01,1192611.16,11405.83,0,Current,3,Active,N
LN-20506,2026-05-01,1186969.61,11405.83,0,Current,3,Active,N
LN-20506,2026-06-01,1181300.8,11405.83,0,Current,3,Active,N
